Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Estado_Contrato__c,Categoria_Producto__c
1018,194,139657,9775.99,Machala,Maria Jose,b61bdddf-be1a-4cf9-9708-71a06c00d2e4,Equipo 3,Parque Azul,5,Ventto,2,RESCILIADO,DEPARTAMENTO
1019,120,135697,16283.64,Santo Domingo,Carlos,8c503b10-f2e5-4a13-913c-1b7652f203eb,Equipo 1,Playa Arenas,0,Spiaggia,2,PAGO,DEPARTAMENTO
1020,119,123966,6198.3,Naranjito,Juan Carlos,0ea711e8-354e-4c82-bae1-ceabc707ae7e,Equipo 2,Parque Azul,5,Notte,3,RESCILIADO,VILLA
1021,49,8254,825.4,Guayaquil,Miguel Angel,08d5418d-10d2-4332-909f-c3a051c1534d,Equipo 2,Ciudad Celeste,0,Marinella,3,RESCILIADO,DEPARTAMENTO
1022,47,170618,20474.16,Naranjito,Miguel Angel,93aa6ced-cba7-4e44-b026-3f7263643c95,Equipo 2,Ciudad Celeste,0,Spiaggia,1,RESCILIADO,DEPARTAMENTO
1023,131,77816,3890.8,Guayaquil,Carlos,8a2af62e-f75c-4803-accb-6101e28a1717,Equipo 1,Ciudad Celeste,2,Notte,2,PAGO,VILLA
1024,60,182404,16416.36,Cuenca,Maria Fernanda,553ca8bf-b556-4545-8ad5-0683a204b381,Equipo 1,Playa Arenas,3,Marinella,1,PAGO,VILLA
1025,107,81907,11466.98,Naranjito,Juan Carlos,98ae9a83-d110-4c39-8f41-d7f7bb534b2b,Equipo 2,Playa Arenas,2,Notte,2,PAGO,DEPARTAMENTO
1026,129,125369,17551.66,Machala,Miguel Angel,b4ba1995-2160-482e-8786-07d8816a85c1,Equipo 3,Parque Azul,5,Acqua,2,PAGO,DEPARTAMENTO
1027,92,8758,613.06,Quito,Maria Carmen,48ff594b-8c43-45f4-b61a-8d34b466700b,Equipo 1,Ciudad Celeste,4,Spiaggia,3,PAGO,VILLA
1028,148,101958,9176.22,Guayaquil,Miguel Angel,e56a4e8d-0643-40ef-9d47-87414681b9e5,Equipo 3,Parque Azul,1,Acqua,1,RESCILIADO,VILLA
1029,195,71903,7909.33,Quito,Maria Fernanda,4b8a18e1-d3ef-42f4-907f-10a79fe75824,Equipo 3,Playa Arenas,0,Acqua,2,PAGO,DEPARTAMENTO
1030,153,77434,6969.06,Quito,Maria Jose,a6a5f176-0aa2-48fd-98fb-007db62777b4,Equipo 2,Parque Azul,3,Spiaggia,2,RESCILIADO,DEPARTAMENTO
1031,157,36223,3622.3,Guayaquil,Maria Jose,9d63d249-8e71-4f65-9e8e-329ea2f4a1d2,Equipo 2,Ciudad Celeste,0,Spiaggia,2,PAGO,VILLA
1032,149,161498,22609.72,Santo Domingo,Maria Carmen,6d430195-2923-4c43-a195-06e145cc9f75,Equipo 3,Parque Azul,3,Isola,2,PAGO,DEPARTAMENTO
1033,87,97868,9786.8,Cuenca,Carlos,644f1005-6f72-4c07-9a1c-2165dbb9d739,Equipo 3,Parque Azul,3,Acqua,2,PAGO,VILLA
1034,106,231363,16195.41,Quito,Maria Jose,2f316505-7845-4569-8c1f-3632690e8626,Equipo 3,Ciudad Celeste,5,Isola,2,PAGO,VILLA
1035,102,47868,5265.48,Santo Domingo,Maria Fernanda,f17ae129-1381-49fb-958e-5bf38fe3a694,Equipo 2,Parque Azul,1,Notte,3,RESCILIADO,DEPARTAMENTO
1036,116,162689,17895.79,Guayaquil,Maria Carmen,df585c7b-6a21-4182-972a-2df44c45e9fc,Equipo 1,Parque Azul,3,Marinella,2,PAGO,DEPARTAMENTO
1037,79,106256,6375.36,Guayaquil,Maria Jose,d69a0033-d1ce-414a-8a46-f96a3e9773b3,Equipo 3,Parque Azul,0,Marinella,1,PAGO,VILLA
1038,96,38328,2682.96,Quito,Miguel Angel,ae5217e6-ef46-40ed-9394-d47bb3aa5cde,Equipo 2,Ciudad Celeste,1,Spiaggia,1,PAGO,DEPARTAMENTO
1039,93,74000,8880,Naranjito,Maria Carmen,4c9ebfd4-28b3-4150-a910-bbbb5a1c920c,Equipo 1,Parque Azul,4,Marinella,3,RESCILIADO,DEPARTAMENTO
1040,196,189734,15178.72,Machala,Maria Fernanda,f9fb7407-14a2-493c-a7ec-8859620c9977,Equipo 3,Playa Arenas,2,Isola,1,PAGO,VILLA
1041,107,72526,4351.56,Naranjito,Juan Carlos,4a64f64f-b55b-43ed-ab8e-05ee007e900b,Equipo 2,Playa Arenas,3,Marinella,1,PAGO,VILLA
1042,43,55367,6090.37,Santo Domingo,Juan Carlos,d50274a6-efdf-466b-ad16-39da17c29de2,Equipo 3,Parque Azul,0,Spiaggia,1,PAGO,VILLA
1043,174,76528,6887.52,Cuenca,Maria Fernanda,c319b1a1-4698-4791-b060-5c7239911bfe,Equipo 3,Ciudad Celeste,4,Marinella,3,PAGO,VILLA
1044,37,102270,6136.2,Quito,Carlos,445379bd-c771-491d-832a-9fc51e331058,Equipo 1,Parque Azul,0,Acqua,2,PAGO,VILLA
1045,133,55992,2799.6,Quito,Maria Jose,326e4c13-f786-4606-b0a5-3363f956139b,Equipo 2,Ciudad Celeste,0,Spiaggia,3,PAGO,DEPARTAMENTO
1046,52,184366,18436.6,Machala,Maria Carmen,bfda6616-81c3-4a3e-82b5-314a415ae019,Equipo 3,Playa Arenas,4,Marinella,2,PAGO,VILLA
1047,150,125070,16259.1,Santo Domingo,Juan Carlos,cf31280b-eabe-4bb9-821c-0937f0d7a5af,Equipo 3,Parque Azul,4,Spiaggia,2,PAGO,DEPARTAMENTO
1048,91,65543,7209.73,Quito,Juan Carlos,52108d40-a2b5-4203-b295-fb607a0c3524,Equipo 2,Ciudad Celeste,3,Marinella,2,PAGO,DEPARTAMENTO
1049,126,86256,10350.72,Guayaquil,Carlos,9ad6b11a-bcbf-4f1e-bd17-51819d47e4ec,Equipo 2,Ciudad Celeste,0,Notte,1,PAGO,VILLA
1050,114,81247,5687.29,Guayaquil,Miguel Angel,0ebd7225-10ae-471c-a318-897aef4c418d,Equipo 1,Ciudad Celeste,3,Marinella,2,PAGO,DEPARTAMENTO
1051,31,77135,3856.75,Cuenca,Carlos,0a8862a9-fea2-4069-b5e8-13fc13fee6dd,Equipo 1,Parque Azul,1,Acqua,2,PAGO,DEPARTAMENTO
1052,162,151983,15198.3,Guayaquil,Maria Fernanda,50213cc7-0b42-468e-b88d-ec82c65efd11,Equipo 1,Parque Azul,3,Ventto,2,PAGO,DEPARTAMENTO
1053,57,56390,5639,Santo Domingo,Miguel Angel,bbff33dd-e01a-4120-8ec2-961fa5e01659,Equipo 3,Playa Arenas,3,Spiaggia,2,PAGO,DEPARTAMENTO
1054,189,61560,7387.2,Quito,Juan Carlos,dc22f103-7472-4ae3-89c4-d373f4b202eb,Equipo 3,Parque Azul,0,Acqua,2,PAGO,VILLA
1055,37,85486,6838.88,Naranjito,Juan Carlos,5f67b376-fad2-4492-b650-36519006b39a,Equipo 3,Playa Arenas,4,Ventto,1,PAGO,VILLA
1056,176,11336,1020.24,Machala,Maria Carmen,c2ba69e8-f511-494d-8ba0-b1c03d12fcc0,Equipo 1,Playa Arenas,0,Acqua,1,PAGO,DEPARTAMENTO
1057,79,112884,13546.08,Guayaquil,Maria Carmen,b152942f-6e07-4191-b0e4-c03d72280465,Equipo 3,Parque Azul,4,Notte,3,RESCILIADO,VILLA
1058,77,40350,5245.5,Cuenca,Maria Carmen,61084d80-e77a-4430-84f4-2c1890e0f0bb,Equipo 1,Ciudad Celeste,3,Notte,3,PAGO,VILLA
1059,97,47452,2847.12,Cuenca,Maria Fernanda,b613aa7f-aad0-4f0c-926c-8f026d97ca22,Equipo 1,Parque Azul,0,Acqua,3,PAGO,VILLA
1060,58,145092,14509.2,Quito,Miguel Angel,d542dbcd-8d6d-4e7a-9850-050e028603f0,Equipo 1,Ciudad Celeste,1,Spiaggia,3,PAGO,DEPARTAMENTO
1061,177,106641,7464.87,Guayaquil,Carlos,a7c3208f-c720-4517-bcb1-f528e63c886c,Equipo 3,Parque Azul,1,Marinella,1,RESCILIADO,DEPARTAMENTO
1062,141,31405,3140.5,Guayaquil,Miguel Angel,f8d287fb-5979-4572-841c-7225e7c1deb4,Equipo 2,Parque Azul,5,Marinella,2,RESCILIADO,VILLA
1063,122,192071,26889.94,Cuenca,Carlos,5cf82528-c90f-4bc9-99fa-940ceed48d6c,Equipo 3,Ciudad Celeste,4,Ventto,1,PAGO,DEPARTAMENTO
1064,89,167791,18457.01,Machala,Maria Carmen,725b070b-8b56-4721-b671-978a30b6aa7f,Equipo 3,Parque Azul,0,Marinella,2,PAGO,DEPARTAMENTO
1065,132,155040,12403.2,Cuenca,Maria Jose,0de2b452-efd9-45b0-ace0-8a30aac19930,Equipo 3,Playa Arenas,5,Ventto,3,PAGO,DEPARTAMENTO
1066,181,159449,20728.37,Machala,Carlos,0968fb97-92b6-49e6-823d-f8ecad467398,Equipo 3,Parque Azul,4,Acqua,1,PAGO,DEPARTAMENTO
1067,150,74722,8966.64,Cuenca,Maria Jose,7f641eb7-a31b-4b3d-8537-78638512ca96,Equipo 1,Parque Azul,4,Acqua,3,RESCILIADO,VILLA
1068,87,226208,33931.2,Naranjito,Maria Carmen,e3d2834a-5e13-462e-ba45-5a07eaa3283c,Equipo 2,Ciudad Celeste,4,Isola,3,RESCILIADO,VILLA
1069,163,244869,14692.14,Naranjito,Maria Carmen,dac7b93b-80ee-4eb9-a3f6-97f9e9bf6e88,Equipo 3,Playa Arenas,5,Notte,1,PAGO,VILLA
1070,130,17082,1879.02,Machala,Carlos,698d9b3c-7ee4-4247-a28b-180e9d1a5b6b,Equipo 2,Ciudad Celeste,3,Spiaggia,2,RESCILIADO,VILLA
1071,120,21392,2780.96,Guayaquil,Miguel Angel,3405c6e6-a35c-4cd1-8271-269340033ef3,Equipo 3,Ciudad Celeste,3,Spiaggia,1,PAGO,VILLA
1072,131,220526,17642.08,Machala,Maria Fernanda,92e64532-e46d-48d3-bc1d-9c80bac1c98a,Equipo 1,Parque Azul,2,Isola,1,PAGO,VILLA
1073,40,185518,14841.44,Guayaquil,Maria Carmen,411f6fa4-a982-406d-9881-18c7152d24d9,Equipo 1,Parque Azul,3,Acqua,1,PAGO,VILLA
1074,180,107147,12857.64,Machala,Miguel Angel,6016678e-8162-4a52-a1b0-40cbdbccecfc,Equipo 1,Ciudad Celeste,4,Acqua,1,PAGO,VILLA
1075,78,231013,32341.82,Santo Domingo,Juan Carlos,35847916-21a0-49e6-967e-617d6d88cd74,Equipo 2,Playa Arenas,4,Spiaggia,3,RESCILIADO,VILLA
1076,190,104059,9365.31,Naranjito,Maria Fernanda,d7e6b4e2-d262-4ee0-88ad-4572e8d84f6d,Equipo 1,Playa Arenas,1,Marinella,2,PAGO,VILLA
1077,91,47544,6180.72,Quito,Carlos,1d67f7cd-19db-4ac0-91e5-7bfb12be1cbb,Equipo 2,Ciudad Celeste,3,Acqua,1,PAGO,VILLA
1078,154,216186,23780.46,Naranjito,Maria Fernanda,cbf24427-797c-4734-b785-a7d61c756dde,Equipo 3,Ciudad Celeste,5,Spiaggia,3,RESCILIADO,DEPARTAMENTO
1079,112,160073,17608.03,Cuenca,Miguel Angel,48732c97-8bfa-442f-82cd-06646739126e,Equipo 3,Parque Azul,4,Notte,2,PAGO,VILLA
1080,180,147342,19154.46,Guayaquil,Maria Jose,b778aa13-dd72-4672-9d8c-9d7653aaf473,Equipo 1,Parque Azul,1,Spiaggia,1,PAGO,VILLA
1081,145,166156,9969.36,Cuenca,Carlos,f64ca99a-c0a3-4bf9-8afc-4d0f23b980bb,Equipo 3,Playa Arenas,2,Ventto,3,PAGO,DEPARTAMENTO
1082,37,169299,18622.89,Cuenca,Maria Fernanda,56ed2a12-e907-49c2-87e7-e18241dfe17a,Equipo 3,Playa Arenas,5,Ventto,1,PAGO,DEPARTAMENTO
1083,102,107216,15010.24,Santo Domingo,Carlos,7fa4fbbe-84d5-42be-8aa9-d164a5d69272,Equipo 2,Ciudad Celeste,4,Ventto,3,RESCILIADO,DEPARTAMENTO
1084,167,51348,7702.2,Santo Domingo,Miguel Angel,bf6decab-bccb-4f35-8644-fa0a18702d10,Equipo 2,Ciudad Celeste,0,Acqua,3,RESCILIADO,VILLA
1085,128,79913,4794.78,Guayaquil,Miguel Angel,d5f3610d-21a7-4164-9f43-99a26edb523f,Equipo 2,Ciudad Celeste,3,Notte,3,RESCILIADO,VILLA
1086,141,89594,8959.4,Naranjito,Carlos,c6bbf664-e8f5-4b04-95f0-6a9d2d30eb5e,Equipo 1,Playa Arenas,4,Marinella,1,RESCILIADO,VILLA
1087,57,15686,1568.6,Cuenca,Miguel Angel,f70eb07c-719f-48c9-a21e-7c1608d35e6b,Equipo 2,Ciudad Celeste,1,Isola,2,PAGO,VILLA
1088,157,39330,5899.5,Naranjito,Maria Carmen,57679501-8aeb-4fce-a41a-ae6716ba8127,Equipo 2,Ciudad Celeste,2,Acqua,3,PAGO,VILLA
1089,164,178624,21434.88,Guayaquil,Maria Jose,5e5019a7-5dea-4d02-989c-d528cc42d70d,Equipo 3,Ciudad Celeste,2,Notte,2,PAGO,DEPARTAMENTO
1090,107,26984,1619.04,Cuenca,Juan Carlos,dbe30c7c-d52a-4284-9378-360b6eb30735,Equipo 1,Ciudad Celeste,1,Notte,3,PAGO,DEPARTAMENTO
1091,111,165684,11597.88,Cuenca,Maria Fernanda,e7c470b8-a20b-4f06-b9d1-e23d7728e7bf,Equipo 3,Ciudad Celeste,1,Isola,1,PAGO,DEPARTAMENTO
1092,147,217733,15241.31,Santo Domingo,Juan Carlos,31b8bc29-91cf-499d-ad4d-0244230d868f,Equipo 1,Parque Azul,0,Marinella,3,RESCILIADO,VILLA
1093,37,247973,27277.03,Quito,Maria Jose,42374bf3-ec55-4dc1-983d-a63e724a63d1,Equipo 2,Playa Arenas,2,Ventto,3,RESCILIADO,DEPARTAMENTO
1094,136,156971,10987.97,Santo Domingo,Miguel Angel,14d5f297-698e-4343-af56-50b792c6f318,Equipo 3,Playa Arenas,2,Acqua,1,PAGO,DEPARTAMENTO
1095,79,70027,8403.24,Cuenca,Juan Carlos,b3da6986-7114-447e-aec9-f65d13216371,Equipo 3,Playa Arenas,4,Marinella,3,RESCILIADO,DEPARTAMENTO
1096,80,104473,11492.03,Machala,Maria Jose,e819388d-d2a6-4d6e-85d5-480e756335e9,Equipo 3,Ciudad Celeste,1,Ventto,1,PAGO,VILLA
1097,89,205332,24639.84,Santo Domingo,Miguel Angel,031deafb-445f-49b8-b61a-9b792ed2f33a,Equipo 3,Playa Arenas,5,Ventto,1,RESCILIADO,DEPARTAMENTO
1098,178,142909,17149.08,Santo Domingo,Maria Fernanda,801f3e80-1312-4a95-a5d1-6d053238a2ea,Equipo 2,Ciudad Celeste,0,Notte,3,PAGO,DEPARTAMENTO
1099,58,217297,13037.82,Machala,Carlos,a7fc4fb1-e206-4e67-80b1-8f104901f7e8,Equipo 2,Ciudad Celeste,4,Ventto,3,RESCILIADO,DEPARTAMENTO
1100,86,69322,4159.32,Santo Domingo,Miguel Angel,46c1f095-6307-4c13-89c9-03dc15864634,Equipo 1,Playa Arenas,0,Acqua,1,PAGO,DEPARTAMENTO
1101,115,11903,1071.27,Quito,Maria Fernanda,28f891ad-aa20-4a2d-9aea-e28a6d55a795,Equipo 2,Playa Arenas,1,Isola,1,PAGO,VILLA
1102,173,127782,17889.48,Guayaquil,Maria Carmen,7f5cfec6-749f-4b25-9e40-d6d558fb6e73,Equipo 3,Parque Azul,2,Spiaggia,2,PAGO,VILLA
1103,46,119578,15545.14,Cuenca,Carlos,8fd3aafd-d120-43a9-91c1-3d3f77757799,Equipo 3,Playa Arenas,2,Spiaggia,1,PAGO,DEPARTAMENTO
1104,127,142129,9949.03,Naranjito,Juan Carlos,11ca46d2-975f-48f9-b116-7bd6940d1cef,Equipo 3,Ciudad Celeste,5,Isola,2,PAGO,VILLA
1105,132,34291,4457.83,Guayaquil,Carlos,68a21894-35da-4d07-83ea-bd6d69d6f19c,Equipo 1,Playa Arenas,3,Isola,1,PAGO,VILLA
1106,156,49938,2996.28,Guayaquil,Maria Carmen,b15dd9cb-138d-4a64-b79e-b5858e3291a5,Equipo 1,Ciudad Celeste,1,Spiaggia,1,PAGO,DEPARTAMENTO
1107,75,116702,10503.18,Quito,Miguel Angel,34b5a8a9-9dde-4bd1-971b-956ea708ad4c,Equipo 3,Playa Arenas,2,Isola,1,PAGO,VILLA
1108,146,96318,9631.8,Santo Domingo,Carlos,fa55351a-5335-4695-8096-72147fbb8a61,Equipo 3,Ciudad Celeste,2,Isola,1,PAGO,DEPARTAMENTO
1109,53,166916,13353.28,Cuenca,Juan Carlos,911b9e58-0bd1-4156-9c71-ac9e0ecb475d,Equipo 3,Ciudad Celeste,2,Marinella,3,PAGO,VILLA
1110,86,184298,14743.84,Machala,Maria Fernanda,04e53aff-721e-49b7-a265-c72598160966,Equipo 2,Parque Azul,3,Isola,2,PAGO,DEPARTAMENTO
1111,143,226170,20355.3,Santo Domingo,Maria Carmen,fc2722be-8ef4-4f57-a138-2259cd18221f,Equipo 3,Playa Arenas,3,Notte,1,PAGO,DEPARTAMENTO
1112,70,155923,15592.3,Guayaquil,Juan Carlos,f83543d0-3fe7-4d32-a4e1-147229c4bd7b,Equipo 1,Parque Azul,3,Isola,1,PAGO,VILLA
1113,134,97830,4891.5,Cuenca,Carlos,efa04076-edc3-4d2d-8c2e-220f171fcc90,Equipo 1,Playa Arenas,5,Marinella,3,RESCILIADO,DEPARTAMENTO
1114,142,148193,20747.02,Machala,Miguel Angel,9b814d98-e2b9-462e-b1c5-f94f45d7e109,Equipo 3,Playa Arenas,5,Ventto,3,RESCILIADO,DEPARTAMENTO
1115,54,129810,15577.2,Guayaquil,Miguel Angel,ae7f3644-30dd-46e5-9cfc-f7c522aebac5,Equipo 2,Playa Arenas,2,Marinella,3,RESCILIADO,DEPARTAMENTO
1116,156,53087,4777.83,Machala,Maria Carmen,667d6f36-89bf-40d9-a84a-327f93885954,Equipo 1,Playa Arenas,2,Isola,1,PAGO,VILLA
1117,157,147709,22156.35,Guayaquil,Miguel Angel,bad0b814-2a41-4499-98fe-dc3e0d6eed87,Equipo 1,Playa Arenas,0,Isola,2,PAGO,DEPARTAMENTO
1118,142,135739,16288.68,Guayaquil,Maria Fernanda,09380eff-7ad7-487b-80e3-3360395884ef,Equipo 3,Parque Azul,4,Spiaggia,2,RESCILIADO,VILLA
1119,60,240778,31301.14,Cuenca,Maria Fernanda,c28019ee-05f9-4761-97ee-43d37eaf6cca,Equipo 1,Playa Arenas,2,Spiaggia,2,PAGO,DEPARTAMENTO
1120,95,66608,9325.12,Machala,Maria Carmen,fa6458db-93de-4818-92ba-16c9a62a5c99,Equipo 2,Ciudad Celeste,4,Isola,2,PAGO,VILLA
1121,195,79944,6395.52,Machala,Maria Fernanda,3d6ea556-d0d8-45ba-b0f0-5306bd99e857,Equipo 2,Playa Arenas,5,Acqua,1,RESCILIADO,DEPARTAMENTO
1122,131,240402,26444.22,Naranjito,Carlos,c791a4f8-31fb-4714-aab6-a26857062933,Equipo 1,Playa Arenas,0,Notte,1,PAGO,VILLA
1123,154,210726,27394.38,Machala,Miguel Angel,7e56861d-1760-4272-bc55-c67290ab1599,Equipo 3,Ciudad Celeste,3,Spiaggia,3,RESCILIADO,DEPARTAMENTO
1124,80,247734,34682.76,Guayaquil,Maria Jose,e55c9f2e-f226-4608-81f1-737d8fbbafb4,Equipo 3,Playa Arenas,3,Notte,3,PAGO,DEPARTAMENTO
1125,37,25930,3630.2,Cuenca,Maria Carmen,67ca913a-6180-4cbf-b92e-36f65ca948ff,Equipo 3,Parque Azul,1,Spiaggia,1,PAGO,DEPARTAMENTO
1126,96,241869,14512.14,Guayaquil,Miguel Angel,f1a436c0-995b-45b7-921a-50b1c866a2ec,Equipo 1,Ciudad Celeste,1,Isola,1,PAGO,VILLA
1127,181,74202,7420.2,Quito,Maria Carmen,1b4262d9-ac48-4fef-bef5-e56d7a383ad7,Equipo 3,Playa Arenas,4,Spiaggia,2,PAGO,VILLA
1128,197,14667,1906.71,Quito,Carlos,83aa5332-d958-4b9a-b2c6-aacd0533a0a7,Equipo 2,Ciudad Celeste,5,Spiaggia,2,RESCILIADO,VILLA
1129,63,160367,22451.38,Santo Domingo,Maria Fernanda,ff07eb19-6a4a-489c-89f6-aca2ce52e607,Equipo 1,Playa Arenas,0,Isola,3,PAGO,DEPARTAMENTO
1130,187,178959,8947.95,Quito,Maria Fernanda,8b74c240-067e-413d-beb4-41fc346e2e0b,Equipo 2,Playa Arenas,0,Acqua,1,PAGO,DEPARTAMENTO
1131,122,237055,33187.7,Quito,Juan Carlos,1419950c-0fe8-47f7-b4cb-ad0001ac1e97,Equipo 1,Ciudad Celeste,2,Acqua,2,PAGO,DEPARTAMENTO
1132,83,60079,6007.9,Quito,Maria Jose,698d9b3c-7ee4-4247-a28b-180e9d1a5b6b,Equipo 2,Parque Azul,2,Ventto,1,PAGO,VILLA
1133,145,34977,3147.93,Naranjito,Miguel Angel,72078029-389c-41fb-a304-0ef5291d69ea,Equipo 2,Parque Azul,0,Ventto,3,RESCILIADO,VILLA
1134,183,135558,9489.06,Guayaquil,Maria Jose,50213cc7-0b42-468e-b88d-ec82c65efd11,Equipo 1,Ciudad Celeste,2,Spiaggia,3,RESCILIADO,DEPARTAMENTO
1135,49,194756,21423.16,Quito,Maria Fernanda,467ec2e4-c1b3-417c-8af0-81b2d34fa642,Equipo 3,Ciudad Celeste,3,Notte,3,PAGO,DEPARTAMENTO
1136,135,177160,19487.6,Machala,Maria Jose,97e7381e-dd3f-4358-a8d7-509e84ef39d0,Equipo 3,Playa Arenas,4,Isola,3,RESCILIADO,DEPARTAMENTO
1137,170,9763,976.3,Santo Domingo,Maria Carmen,a41b18be-6d7d-4c2d-9fc4-7cda65e70afa,Equipo 1,Parque Azul,4,Isola,2,PAGO,DEPARTAMENTO
1138,100,111460,14489.8,Cuenca,Maria Jose,94ee3694-8711-402c-952d-85be295ed281,Equipo 2,Playa Arenas,3,Spiaggia,1,RESCILIADO,DEPARTAMENTO
1139,181,43781,3064.67,Guayaquil,Juan Carlos,7686fcc0-b085-42cd-85dd-d59de05bc59f,Equipo 2,Ciudad Celeste,1,Acqua,2,PAGO,DEPARTAMENTO
1140,173,88591,7087.28,Santo Domingo,Juan Carlos,23f2355b-fb2f-4d10-a22d-f7ed22dd54b9,Equipo 2,Parque Azul,1,Ventto,2,PAGO,VILLA
1141,98,188529,18852.9,Santo Domingo,Carlos,60148d64-fcaf-45e9-8187-a11d560dc7e4,Equipo 1,Parque Azul,2,Isola,1,PAGO,DEPARTAMENTO
1142,162,111777,5588.85,Cuenca,Miguel Angel,d7e128bf-71de-4dc2-b640-304d93d1ef5b,Equipo 3,Ciudad Celeste,0,Isola,2,PAGO,DEPARTAMENTO
1143,98,236325,25995.75,Santo Domingo,Maria Jose,35449a04-fe94-427b-83eb-ff7799ec0257,Equipo 2,Playa Arenas,4,Notte,2,RESCILIADO,DEPARTAMENTO
1144,93,59319,7118.28,Santo Domingo,Juan Carlos,4c61a88e-51d4-4cf0-a800-44295a4754c1,Equipo 2,Playa Arenas,4,Acqua,3,RESCILIADO,VILLA
1145,172,72145,5771.6,Cuenca,Carlos,618208bb-2387-4f42-aa79-57858ac35aa0,Equipo 1,Ciudad Celeste,5,Marinella,3,PAGO,VILLA
1146,97,174385,20926.2,Quito,Maria Jose,3434036d-1adb-462d-b348-d4812caa7aae,Equipo 2,Ciudad Celeste,1,Marinella,3,RESCILIADO,DEPARTAMENTO
1147,54,141247,9887.29,Naranjito,Maria Fernanda,b46461d5-ab65-47bc-aaf0-a52e123ea32e,Equipo 3,Playa Arenas,1,Ventto,1,PAGO,DEPARTAMENTO
1148,191,168229,16822.9,Cuenca,Maria Fernanda,f4cacf10-f7d3-46c8-8012-c7001b77d871,Equipo 2,Playa Arenas,2,Marinella,1,PAGO,VILLA
1149,135,27214,4082.1,Cuenca,Maria Fernanda,da7dea84-ee8f-4dda-bed9-e073be038b1c,Equipo 2,Ciudad Celeste,2,Marinella,3,PAGO,VILLA
1150,135,72652,8718.24,Naranjito,Maria Jose,19523056-daa3-44ef-8223-07cf98bbcad8,Equipo 1,Ciudad Celeste,3,Ventto,3,PAGO,DEPARTAMENTO
1151,128,107442,6446.52,Quito,Maria Fernanda,68131956-54e1-44d7-95e5-4cb358c13090,Equipo 3,Playa Arenas,3,Marinella,3,RESCILIADO,DEPARTAMENTO
1152,70,216319,28121.47,Naranjito,Maria Fernanda,c6bbf664-e8f5-4b04-95f0-6a9d2d30eb5e,Equipo 3,Parque Azul,5,Acqua,1,RESCILIADO,VILLA
1153,198,166137,19936.44,Machala,Juan Carlos,26f2100b-2804-444c-b7f8-6060eaf18ea3,Equipo 3,Playa Arenas,1,Notte,2,PAGO,VILLA
1154,183,228991,13739.46,Cuenca,Maria Fernanda,ee33d64a-18b8-4622-9699-14a4bd0a75e9,Equipo 2,Playa Arenas,4,Notte,1,PAGO,VILLA
1155,181,192232,11533.92,Cuenca,Miguel Angel,675220c3-13c2-46c6-ad72-6e259534edb9,Equipo 1,Ciudad Celeste,3,Isola,1,PAGO,VILLA
1156,36,99382,9938.2,Machala,Maria Fernanda,b80fb021-1aa2-42d6-b4b7-09e33359e14b,Equipo 2,Ciudad Celeste,4,Isola,2,PAGO,DEPARTAMENTO
1157,128,115257,6915.42,Naranjito,Carlos,c11cc73f-fc1d-4a45-b526-5387bb93828d,Equipo 1,Ciudad Celeste,3,Acqua,3,PAGO,VILLA
1158,169,44262,4868.82,Machala,Carlos,6122ec5a-39ec-4807-b9e7-14c82866104c,Equipo 2,Parque Azul,5,Acqua,3,RESCILIADO,DEPARTAMENTO
1159,151,77520,6201.6,Santo Domingo,Maria Jose,e46a2a82-068c-46d6-ad95-90085a39759c,Equipo 2,Parque Azul,5,Marinella,3,RESCILIADO,DEPARTAMENTO
1160,126,73765,4425.9,Cuenca,Miguel Angel,1589d91d-17ed-4f12-9808-a5032fef488e,Equipo 2,Playa Arenas,3,Ventto,2,PAGO,VILLA
1161,72,242371,14542.26,Guayaquil,Maria Fernanda,422e7317-124a-4fcb-9ea8-ce59cb816f82,Equipo 2,Ciudad Celeste,2,Spiaggia,3,RESCILIADO,DEPARTAMENTO
1162,35,21822,2400.42,Cuenca,Carlos,cd05c9e4-7b0a-4f59-8c11-36eb8b4cad17,Equipo 2,Ciudad Celeste,3,Isola,1,PAGO,VILLA
1163,158,25928,2333.52,Naranjito,Carlos,e7a16703-eafb-4ca6-90a9-d059f1f5a082,Equipo 3,Playa Arenas,2,Isola,1,PAGO,DEPARTAMENTO
1164,152,123777,13615.47,Santo Domingo,Maria Fernanda,25e87873-f5f0-4f7c-80e5-6d5a3a983155,Equipo 3,Parque Azul,5,Notte,2,PAGO,DEPARTAMENTO
1165,128,121162,18174.3,Santo Domingo,Maria Carmen,7e2c7f1b-14e1-405e-8310-9bc88460f450,Equipo 1,Parque Azul,5,Acqua,1,PAGO,DEPARTAMENTO
1166,31,224617,24707.87,Naranjito,Maria Jose,0900913c-0097-4511-8162-11cc2801e650,Equipo 1,Ciudad Celeste,5,Marinella,3,PAGO,DEPARTAMENTO
1167,95,249621,14977.26,Cuenca,Miguel Angel,411f6fa4-a982-406d-9881-18c7152d24d9,Equipo 2,Parque Azul,2,Ventto,3,RESCILIADO,VILLA
